バージョン,タイトル,BEGINNER EXスコア,BEGINNER DJName,BEGINNER 都道府県,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県,LEGGENDARIA EXスコア,LEGGENDARIA DJName,LEGGENDARIA 都道府県
4th style,DXY!,0,,-,1238,3F*4NZ,和歌山県,1896,GIGANT,和歌山県,2200,RAITO.,和歌山県,0,,-
4th style,Clione,0,,-,522,SASORI,和歌山県,957,RE*,和歌山県,1614,GIGANT,和歌山県,2149,RAITO.,和歌山県
4th style,CHECKING YOU OUT,0,,-,612,SASORI,和歌山県,909,GIGANT,和歌山県,1349,RAITO.,和歌山県,0,,-
4th style,Burnin' The Floor,0,,-,576,T.T,和歌山県,956,RE*,和歌山県,1441,GBS,和歌山県,0,,-
4th style,Broken My Heart,0,,-,905,F.K!,和歌山県,1496,RE*,和歌山県,1810,MYZ,和歌山県,0,,-
4th style,B4U,0,,-,1011,T.T,和歌山県,1480,RNG,和歌山県,2011,RAITO.,和歌山県,0,,-
4th style,ABSOLUTE,0,,-,1322,3F*4NZ,和歌山県,1846,GIGANT,和歌山県,2384,RAITO.,和歌山県,2754,RAITO.,和歌山県
4th style,250bpm,0,,-,678,T.T,和歌山県,1018,RE*,和歌山県,1422,GIGANT,和歌山県,0,,-
5th style,V,342,T.T,和歌山県,1220,T.T,和歌山県,2501,GIGANT,和歌山県,2963,RAITO.,和歌山県,0,,-
5th style,THE SHINING POLARIS,0,,-,929,T.T,和歌山県,1324,GIGANT,和歌山県,1591,GIGANT,和歌山県,0,,-
5th style,THE CUBE,0,,-,720,SASORI,和歌山県,1276,RE*,和歌山県,1356,GIGANT,和歌山県,0,,-
5th style,sync,0,,-,1049,NIKURO,和歌山県,1952,RE*,和歌山県,2394,RAITO.,和歌山県,0,,-
5th style,still my words,0,,-,906,T.T,和歌山県,1231,GIGANT,和歌山県,0,,-,0,,-
5th style,STILL IN MY HEART,0,,-,987,SASORI,和歌山県,1391,GIGANT,和歌山県,1915,GIGANT,和歌山県,0,,-
5th style,Spin the disc,0,,-,775,SASORI,和歌山県,1307,GIGANT,和歌山県,1340,GIGANT,和歌山県,0,,-
5th style,sometime,0,,-,777,MYZ,和歌山県,1067,MYZ,和歌山県,1322,RAITO.,和歌山県,0,,-
5th style,RISLIM,0,,-,900,T.T,和歌山県,1229,RAITO.,和歌山県,0,,-,0,,-
5th style,RIDE ON THE LIGHT (HI GREAT MIX),0,,-,881,T.T,和歌山県,1092,GBS,和歌山県,1708,EMU.O,和歌山県,1834,WAKAME,和歌山県
5th style,Regulus,0,,-,1017,T.T,和歌山県,1344,SOMA,和歌山県,1712,MYZ,和歌山県,0,,-
5th style,Real,0,,-,1070,F.K!,和歌山県,1716,GIGANT,和歌山県,1814,MYZ,和歌山県,0,,-
5th style,Radical Faith,0,,-,1136,SASORI,和歌山県,1516,EMU.O,和歌山県,1310,GIGANT,和歌山県,0,,-
5th style,QQQ,0,,-,1214,F.K!,和歌山県,1911,GIGANT,和歌山県,2168,EMU.O,和歌山県,0,,-
5th style,outer wall,0,,-,895,F.K!,和歌山県,1366,GIGANT,和歌山県,1764,GIGANT,和歌山県,0,,-
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,0,,-,752,T.T,和歌山県,1001,RE*,和歌山県,1122,GIGANT,和歌山県,0,,-
5th style,in my eyes,0,,-,946,T.T,和歌山県,1473,GIGANT,和歌山県,1585,GIGANT,和歌山県,0,,-
5th style,Abyss,0,,-,1238,T.T,和歌山県,1622,GIGANT,和歌山県,1881,RAITO.,和歌山県,0,,-
